title,author,real_price,sale_price,IsOnSale,category,retrieved_at,Discount (%)
МАЛИОТ ПРИНЦ,Антон де Сент Егзипери,199.0,0.0,False,Класики и современи класики,2025-05-17,0.0
МЕРИ,Владимир Набоков,399.0,0.0,False,Класики и современи класики,2025-05-17,0.0
МИСЛИ ЗА ЖИВОТОТ И УМЕТНОСТА,Леонардо да Винчи,499.0,0.0,False,Класики и современи класики,2025-05-17,0.0
МИСТЕРИЈАТА ВО СТАЈЛС,Агата Кристи,499.0,0.0,False,Класики и современи класики,2025-05-17,0.0
"МОМО или чудесна приказна за крадците на време и за детето, кое на луѓето им го врати украденото време",Михаел Енде,649.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НА ДНОТО И ОТФРЛЕН ВО ПАРИЗ И ЛОНДОН,Џорџ Орвел,549.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НА ПОЛКОВНИКОТ НЕМА КОЈ ДА МУ ПИШУВА,Габриел Гарсија Маркес,300.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НАЈУБАВАТА ЖЕНА ВО ГРАДОТ И ДРУГИ РАСКАЗИ,Чарлс Буковски,499.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НАСЛИКАНИОТ ПРЕВЕЗ,Вилијам Сомерсет Мум,499.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НЕВИНАТА ЕРЕНДИРА И ДРУГИ РАСКАЗИ,Габриел Гарсија Маркез,449.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НЕОЧЕКУВАНИОТ ПОСЕТИТЕЛ,Агата Кристи,399.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НИКОГАШ НЕ ОСТАВАЈ МЕ,Казуо Ишигуро,450.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НОВИ ЗЛАТОУСТ кратак животопис светог владике Николаја,Епископ Артемије,299.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НОСТАЛГИЈА,Мирчеа Картуреску,699.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НОЌИ НА ЧУМА,Орхан Памук,890.0,0.0,False,Класики и современи класики,2025-05-17,0.0
НУЛТИОТ БРОЈ,Умберто Еко,360.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ОДДЕЛ ЗА РАК,Александар Солженицин,500.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ОСТРОВОТ НА ИСЧЕЗНАТИТЕ ДРВЈА,Елиф Шафак,500.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ОТАЦ СЕРГИЈЕ изабране хришћанске приче,Лав Николајевич Толстој,399.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ПЕДРО ПАРАМО,Хуан Рулфо,499.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ПЕКОЛ,Ерленд Лу,399.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ПИРАМИДА,Исмаил Кадаре,399.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ПИСМА СВЕТОЈ ЛИДИЈИ,Мелинда Џонсон,499.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ПОСЛЕДНИТЕ ДЕНОВИ НА МАЈКА МИ,Солви Бјорн Сигурдсон,549.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ПОШТАРОТ СЕКОГАШ SВОНИ ДВАПАТИ,Џејмс М Кејн,449.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ПРЕД ДА ЗАСПИЕШ,Лин Улман,599.0,499.0,True,Класики и современи класики,2025-05-17,17.0
ПРЕДАЊА О ХРИСТУ,Селма Лагерлеф,599.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ПРИКАЗНИ ЗА ОБИЧНОТО ЛУДИЛО,Чарлс Буковски,549.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ПРИКАЗНИ ОД КАФУЛЕТО,Стефано Бени,449.0,0.0,False,Класики и современи класики,2025-05-17,0.0
РАЈОТ ШТО БЕШЕ ПОВТОРНО НАЈДЕН,Халдоур Лакснес,599.0,0.0,False,Класики и современи класики,2025-05-17,0.0
СЕ ГЛЕДАМЕ ВО АВГУСТ,Габриел Гарсија Маркес,350.0,0.0,False,Класики и современи класики,2025-05-17,0.0
СИДАРТА,Херман Хесе,250.0,0.0,False,Класики и современи класики,2025-05-17,0.0
СИЛМАРИЛИОН,Џ. Р. Р. Толкин,550.0,0.0,False,Класики и современи класики,2025-05-17,0.0
СЛИКАТА НА ДОРИЈАН ГРЕЈ,Оскар Вајлд,300.0,0.0,False,Класики и современи класики,2025-05-17,0.0
СОНУВАЧОТ,Владислав Рејмонт,500.0,0.0,False,Класики и современи класики,2025-05-17,0.0
"СРЦЕ, ГЛАВА, СТОМАК",Камило Кастело Бранко,350.0,0.0,False,Класики и современи класики,2025-05-17,0.0
СТО ГОДИНИ САМОТИЈА,Габриел Гарсија Маркес,550.0,0.0,False,Класики и современи класики,2025-05-17,0.0
СТУДИЈА ВО СКЕРЛЕТНО ЦРВЕНО,Артур Конан Дојл,499.0,0.0,False,Класики и современи класики,2025-05-17,0.0
СУНЧАНИЦА изабране приче 1920-1927,Иван Алексејевич Буњин,499.0,0.0,False,Класики и современи класики,2025-05-17,0.0
УБИСТВО НА ТЕРЕНОТ НА ГОЛФ,Агата Кристи,499.0,0.0,False,Класики и современи класики,2025-05-17,0.0
УБИСТВОТО НА КОМАНДАНТОТ,Харуки Мураками,650.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ФАРЕНХАЈТ 451,Реј Бредбери,250.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ХОБИТ,Џ.Р.Р. Толкин,699.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ХРОНИКА НА ЕДНА НАЈАВЕНА СМРТ,Габриел Гарсија Маркес,300.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ЧУВАЈ СЕ ОД СЕЊСКАТА РЕКА,Аугуст Шеноа,500.0,0.0,False,Класики и современи класики,2025-05-17,0.0
ШПИОН ВО КУЌАТА НА ЉУБОВТА,Анаис Нин,399.0,0.0,False,Класики и современи класики,2025-05-17,0.0
БАКНЕЖ,Џеклин Вилсон,599.0,0.0,False,Тинејџ,2025-05-17,0.0
ВЕШТЕРКИ,Роалд Дал,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ВЉУБЕНИ ДЕВОЈКИ Приказна за вљубувањето на тинејџерите од модерното време,Џеклин Вилсон,399.0,0.0,False,Тинејџ,2025-05-17,0.0
ВОДИЧ ЗА ЖИВОТОТ НА ФЕНОМЕНАЛНИТЕ ДЕВОЈКИ,Ким Изо и Кери Марш,599.0,499.0,True,Тинејџ,2025-05-17,17.0
ВОДИЧ НА МОДЕРНИТЕ ДЕВОЈКИ ЗА ВОЗБУДЛИВИ СОСТАНОЦИ Како да ја играте и да победите во играта на љубовта,Сара Арвенс,599.0,499.0,True,Тинејџ,2025-05-17,17.0
ДЕВОЈКАТА ШТО СЕ ОМАЖИ СО ЛАВ,Александер МекКол Смит,399.0,299.0,True,Тинејџ,2025-05-17,25.0
ДЕВОЈКИ ИЗЛЕЗЕНИ ДО ДОЦНА,Џеклин Вилсон,499.0,0.0,False,Тинејџ,2025-05-17,0.0
ДЕВОЈКИ ПОД ПРИТИСОК,Џеклин Вилсон,459.0,0.0,False,Тинејџ,2025-05-17,0.0
ДИЗИ – Роденден. Тајна. Тое е доволно да ја зашемети,Кети Кесиди,449.0,349.0,True,Тинејџ,2025-05-17,22.0
ДИЈАМАНТСКИ ДЕВОЈКИ,Џеклин Вилсон,549.0,0.0,False,Тинејџ,2025-05-17,0.0
ИЛУСТРИРАНА МАЈКА,Џеклин Вилсон,559.0,0.0,False,Тинејџ,2025-05-17,0.0
ИНДИГО СИНО,Кети Кесиди,449.0,349.0,True,Тинејџ,2025-05-17,22.0
ИНСТАНТ ДЕЧКО Толку малку време,Мери Кејт & Ешли,399.0,299.0,True,Тинејџ,2025-05-17,25.0
ИСИДОРА МУН ЗАПАЃА ВО НЕВОЛЈА,Хариет Мункастер,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН И ЅВЕЗДАТА ПАЃАЛКА,Хариет Мункастер,350.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ЈА ЗАПОЗНАВА ЗАБОВИЛАТА,Хариет Мункастер,350.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН НАСТАПУВА НА ШОУ,Хариет Мункастер,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ОДИ НА БАЛЕТ,Хариет Мункастер,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ОДИ НА ЕКСКУРЗИЈА,Хариет Мункастер,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ОДИ НА КАМПУВАЊЕ,Хариет Мункастер,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ОДИ НА ОДМОР,Хариет Мункастер,350.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ОДИ НА ПАНАЃУР,Хариет Мункастер,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ОДИ НА ПРЕСПИВАЊЕ,Хариет Мункастер,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ОДИ НА СВАДБА,Хариет Мункастер,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ОДИ НА УЧИЛИШТЕ,Hariet Munkaster,290.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН ПРАВИ ЗИМСКА МАГИЈА,Хариет Мункастер,490.0,0.0,False,Тинејџ,2025-05-17,0.0
ИСИДОРА МУН СЛАВИ РОДЕНДЕН,Хариет Мункастер,350.0,0.0,False,Тинејџ,2025-05-17,0.0
КАКО СО МОМЧИЊАТА Прирачник за девојки,Мери Кејт & Ешли,359.0,259.0,True,Тинејџ,2025-05-17,28.0
КАПУТ ОД МОВ,Стефан Тиќми,300.0,0.0,False,Тинејџ,2025-05-17,0.0
ЉУБОВ И БАКНЕЖИ,Џин Ур,459.0,349.0,True,Тинејџ,2025-05-17,24.0
ЉУБОВНИ ЛЕКЦИИ,Џеклин Вилсон,499.0,0.0,False,Тинејџ,2025-05-17,0.0
"МИНАТОТО, СЕГАШНОСТА И БУЧНАТА, БУЧНАТА ДЕВОЈКА",Карен МекКомби,449.0,349.0,True,Тинејџ,2025-05-17,22.0
МИРАБЕЛА ГИ КРШИ ПРАВИЛАТА,Хариет Мункастер,350.0,0.0,False,Тинејџ,2025-05-17,0.0
МИРАБЕЛА ИМА ЛОШ ДЕН,Хариет Мункастер,350.0,0.0,False,Тинејџ,2025-05-17,0.0
МИРАБЕЛА ПРАВИ ПАЛАВОСТИ,Хариет Мункастер,350.0,0.0,False,Тинејџ,2025-05-17,0.0
НЕКА ЗАПОЧНЕ ШМЕК ФЕСТ,Луиз Ренисон,349.0,249.0,True,Тинејџ,2025-05-17,29.0
НЕКА СНЕЖИ,Морин Џонсон,360.0,0.0,False,Тинејџ,2025-05-17,0.0
П.С. ПОСАКУВАМ ДА БЕШЕ ТУКА Дневниците на Мери Кејт и Ешли,Мери Кејт & Ешли,399.0,0.0,False,Тинејџ,2025-05-17,0.0
"ПЕПЕРУТКИ, ЗАКАЧКОВЦИ И ЛОШИ, ЛОШИ НАВИКИ",Карен МекКомби,499.0,399.0,True,Тинејџ,2025-05-17,20.0
РАСПЛАКАНИ ДЕВОЈКИ,Џеклин Вилсон,499.0,0.0,False,Тинејџ,2025-05-17,0.0
РЕКВИЕМ,Лорен Оливер,500.0,0.0,False,Тинејџ,2025-05-17,0.0
"РИКО, ОСКАР И СКРШЕНОТО СРЦЕ",Андреас Штајнхефел,350.0,0.0,False,Тинејџ,2025-05-17,0.0
РОМЕО И ЈУЛИЈА,Скравена илустрирана верзија,199.0,0.0,False,Тинејџ,2025-05-17,0.0
СО РАЃАЊЕТО НА ЈАКОБ СЀ СЕ СМЕНИ,Кирстен Боје,359.0,259.0,True,Тинејџ,2025-05-17,28.0
СОВРШЕНО ЛЕТО,Мери Кејт & Ешли,399.0,0.0,False,Тинејџ,2025-05-17,0.0
"СОСТАНОЦИ, ДВОЈНИ СОСТАНОЦИ И ГОЛЕМА, ГОЛЕМА НЕВОЉА",Карен МекКомби,449.0,349.0,True,Тинејџ,2025-05-17,22.0
"СОСТАНОЦИ, ДРУЖЕЊА И ВСЕЛЕНСКИ БАКНЕЖИ",Кети Хопкинс,449.0,349.0,True,Тинејџ,2025-05-17,22.0
"СОСТАНОЦИ, ДРУЖЕЊА И ГРАДНИЦИ НА НАДУВУВАЊЕ",Кети Хопкинс,449.0,349.0,True,Тинејџ,2025-05-17,22.0
"СУПЕРВЕШТЕРКАТА, МАЧКАТА И ШЕСТЕ ВОЛШЕБНИ КОЛАЧИЊА",Biljana S. Crvenkovska,350.0,0.0,False,Тинејџ,2025-05-17,0.0
"ТАТО, ИМАМЕ ПРИКАЗНА!",Александар Таковски,350.0,0.0,False,Тинејџ,2025-05-17,0.0
ТОТО И МИСТЕРИОЗНИОТ КРАДЕЦ НА НАКИТ,Дермот О'лири,350.0,0.0,False,Тинејџ,2025-05-17,0.0
ТОТО И СУПЕРЗВЕЗДЕНАТА КАТАСТРОФА,Дермот О'лири,350.0,0.0,False,Тинејџ,2025-05-17,0.0
ТОТО МАЧКАТА-НИНЏА И ГОЛЕМОТО БЕГСТВО НА ЗМИЈАТА,Дермот О'лири,350.0,0.0,False,Тинејџ,2025-05-17,0.0
ТОТО МАЧКАТА-НИНЏА И НЕВЕРОЈАТНАТА КРАЖБА НА СИРЕЊЕТО,Дермот О'лири,350.0,0.0,False,Тинејџ,2025-05-17,0.0
А ПРОПО НИШТО,Вуди Ален,600.0,0.0,False,Уметност и архитектура,2025-05-17,0.0
АТМОСФЕРИ,Петар Цумтор,349.0,0.0,False,Уметност и архитектура,2025-05-17,0.0
ВО СЛАВА НА СЕНКИТЕ,Јунихиро Танизаки,399.0,0.0,False,Уметност и архитектура,2025-05-17,0.0
КОСТИМОТ ВО МАКЕДОНИЈА,Зорка Тодорова Младеновиќ,750.0,0.0,False,Уметност и архитектура,2025-05-17,0.0
МИСЛЕЈЌИ АРХИТЕКТУРА,Петер Цумтор,399.0,0.0,False,Уметност и архитектура,2025-05-17,0.0
МИСЛИ ЗА ЖИВОТОТ И УМЕТНОСТА,Леонардо да Винчи,499.0,0.0,False,Уметност и архитектура,2025-05-17,0.0
НОЈФЕРТ АРХИТЕКТОНСКО ПРОЕКТИРАЊЕ,Ернст Нојферт,5.4,0.0,False,Уметност и архитектура,2025-05-17,0.0
ОЧИТЕ НА КОЖАТА Архитектурата и сетилата,Јухани Паласмаа,399.0,0.0,False,Уметност и архитектура,2025-05-17,0.0
ПРАВОСЛАВНА ЕСТЕТИКА ТЕЛА И ТАЈНА ПОЛНОСТИ,Милорад М. Лазић,399.0,0.0,False,Уметност и архитектура,2025-05-17,0.0
12 ЖИВОТНИ ПРАВИЛА,Џордан Питерсон,500.0,0.0,False,Економија,2025-05-17,0.0
22 НЕПРОМЕНЛИВИ ЗАКОНИ НА МАРКЕТИНГОТ и нивно прекршување на сопствен ризик,Ел Рајс,449.0,0.0,False,Економија,2025-05-17,0.0
50-тиот ЗАКОН,Роберт Грин и 50 цент,699.0,0.0,False,Економија,2025-05-17,0.0
7 ТАЈНИ НА УСПЕХОТ,Кенан Црикиќ,480.0,0.0,False,Економија,2025-05-17,0.0
8-та НАВИКА од успех до моќ,Стивен Ковеј,400.0,0.0,False,Економија,2025-05-17,0.0
MОТИВИРАЊЕ НА ВРАБОТЕНИТЕ Kако да го извлечите најдоброто од вашите вработени,Бери Силверстајн,499.0,0.0,False,Економија,2025-05-17,0.0
RICH DAD POOR DAD What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not,Robert Kiyosaki,599.0,0.0,False,Економија,2025-05-17,0.0
БАКНИ ЈА ЖАБАТА 12 извонредни начини како негативното во животот и работата да го претворите во позитивно,Брајан Трејси,499.0,0.0,False,Економија,2025-05-17,0.0
БЕЗ ОПРАВДУВАЊА моќта на самодисциплината,Брајан Трејси,400.0,0.0,False,Економија,2025-05-17,0.0
БИДЕТЕ ОПСЕДНАТИ ИЛИ БИДЕТЕ ПРОСЕЧНИ,Грант Кардон,450.0,0.0,False,Економија,2025-05-17,0.0
"БОГАТО ДЕТЕ, ПАМЕТНО ДЕТЕ вооружете го своето дете со финансиско предзнаење",Роберт Киосаки,500.0,0.0,False,Економија,2025-05-17,0.0
БОГАТСТВО ШТО НЕ СЕ КУПУВА СО ПАРИ,Робин Шарма,600.0,0.0,False,Економија,2025-05-17,0.0
ВИЕ СТЕ ВАШИТЕ УВЕРУВАЊА отфрлете ги бескорисните верувања и навики и создајте си иднина каква што посакувате,Смиљан Мори,990.0,0.0,False,Економија,2025-05-17,0.0
ВЛИЈАНИЕ,Роберт Б. Чалдини,690.0,0.0,False,Економија,2025-05-17,0.0
ГОЛЕМИ МИСЛИ – ГОЛЕМ УСПЕХ,Кристијан Д. Ларсон,300.0,0.0,False,Економија,2025-05-17,0.0
"ГРАДЕЊЕ ПОДОБАР БИЗНИС Клуч на идниот маркетинг, менаџмент и мотивација",Патрик Диксон,699.0,0.0,False,Економија,2025-05-17,0.0
ДА СЕ СМИСЛУВА И ДА СЕ ТАЛКА,Џеф Безос,450.0,0.0,False,Економија,2025-05-17,0.0
"ДНЕВНИ ЗАКОНИ 366 Медитации за моќта, заведувањето, мајсторството, стратегијата и човековата природа",Роберт Грин,799.0,0.0,False,Економија,2025-05-17,0.0
ДРАКЕР ЗА СЕКОЈ ДЕН – 366 ДЕНОВИ ЗА ПРОНИКЛИВОСТ И МОТИВАЦИЈА ЗА СРАБОТУВАЊЕ НА ПРАВИЛНИТЕ НЕШТА,Питер Дракер,799.0,0.0,False,Економија,2025-05-17,0.0
ЕФЕКТИВЕН ДИРЕКТОР,Питер Дракер,699.0,0.0,False,Економија,2025-05-17,0.0
ЗАВРШЕТЕ СО ПОЗИТИВНА НУЛА,Бил Перкинс,360.0,0.0,False,Економија,2025-05-17,0.0
ИЗЕДИ ЈА ЖАБАТА 21 Начин да престанете со одложувањето и да завршите повеќе работи за помалку време,Брајан Трејси,499.0,0.0,False,Економија,2025-05-17,0.0
КВАДРАНТОТ НА ПРОТОКОТ НА ПАРИТЕ водач на богатиот татко до финансиска слобода,Роберт Киосаки,500.0,0.0,False,Економија,2025-05-17,0.0
КЛУЧ ЗА УСПЕХОТ,Наполеон Хил,300.0,0.0,False,Економија,2025-05-17,0.0
"ЛИДЕРСТВО – МОЌНИ ПОТЕЗИ Инсајдерска книга на потези, мотивации и менаџмент совети",,699.0,0.0,False,Економија,2025-05-17,0.0
ЛИДЕРСТВО И МЕНАЏЕРОТ ‘ЕДНА МИНУТА’ – ЗГОЛЕМИ ЈА ЕФЕКТИВНОСТА СТАНУВАJЌИ ДОБАР ЛИДЕР,Кен Бланчард,399.0,0.0,False,Економија,2025-05-17,0.0
МАЈСТОРСТВО,Роберт Грин,699.0,0.0,False,Економија,2025-05-17,0.0
МАРКЕТИНГ-МЕНАЏМЕНТ ЗНАЕЊА И ВЕШТИНИ,Џ. Пол Питер,1.9,0.0,False,Економија,2025-05-17,0.0
МЕНАЏЕРОТ ‘ЕДНА МИНУТА’ ВО АКЦИЈА Практичен водич за подобрување на перформансите,Кен Бланчард,399.0,0.0,False,Економија,2025-05-17,0.0
МЕНАЏЕРОТ ‘ЕДНА МИНУТА’ СОЗДАВА ВИСОКО ЕФИКАСНИ ТИМОВИ,Кен Бланчард,399.0,0.0,False,Економија,2025-05-17,0.0
"МЕНАЏЕРОТ ЕДНА МИНУТА Зголеми ја продуктивноста, профитот и сопствениот просперитет",Кен Бланчард,399.0,0.0,False,Економија,2025-05-17,0.0
МЕНАЏИРАЊЕ ЗА ИДНИНАТА,Питер Дракер,699.0,0.0,False,Економија,2025-05-17,0.0
МЕНАЏМЕНТСКИ ПРЕДИЗВИЦИ ЗА 21 ВЕК,Петер Дракер,699.0,0.0,False,Економија,2025-05-17,0.0
МИСЛИ И ЗБОГАТИ СЕ,Наполеон Хил,400.0,0.0,False,Економија,2025-05-17,0.0
МИСЛИ И ЗБОГАТИ СЕ практични чекори и откривање на тајната,Наполеон Хил,400.0,0.0,False,Економија,2025-05-17,0.0
"НАВИКИ ЗА УСПЕХ докажани принципи за поголемо богатство, здравје и среќа",Наполеон Хил,400.0,0.0,False,Економија,2025-05-17,0.0
НАДВОР ОД РАМКИТЕ приказна за успехот,Малком Гладвел,500.0,0.0,False,Економија,2025-05-17,0.0
НАДМУДРУВАЊЕ СО ЃАВОЛОТ,Наполеон Хил,350.0,0.0,False,Економија,2025-05-17,0.0
НАУКА ЗА СТЕКНУВАЊЕ БОГАТСТВО – ЗБОГАТИ СЕ БЕЗ МАКА,Волас Д. Вотлс,399.0,0.0,False,Економија,2025-05-17,0.0
"НАЧИНОТ НА ВОЛКОТ ОД ВОЛСТРИТ продавање по права линија: усовршете ја уметноста на убедување, влијание и успех",Џордан Белфорт,450.0,0.0,False,Економија,2025-05-17,0.0
ПАУН ВО ЗЕМЈАТА НА ПИНГВИНИТЕ басна за креативноста и храброста,Б.Џ. Галагер Хејтли,300.0,0.0,False,Економија,2025-05-17,0.0
ПЕРФЕКТЕН БИЗНИС ПЛАН – СÈ ШТО ВИ Е ПОТРЕБНО ЗА НЕГОВО ИЗГОТВУВАЊЕ,Рон Џонсон,599.0,0.0,False,Економија,2025-05-17,0.0
ПОРИВ,Даниел Х. Пинк,500.0,0.0,False,Економија,2025-05-17,0.0
ПРОДУКТИВНИ И СРЕЌНИ,Али Абдал,390.0,0.0,False,Економија,2025-05-17,0.0
ПСИХОЛОГИЈА НА ПАРИТЕ,Морган Хаусел,500.0,0.0,False,Економија,2025-05-17,0.0
ПСИХОЛОГИЈА НА ПРОДАЖБАТА Зголеми ја продажбата полесно и побрзо отколку што било кога мислеше дека е возможно,Брајан Трејси,699.0,0.0,False,Економија,2025-05-17,0.0
РАЗБУДЕТЕ ГО ЏИНОТ ВО СЕБЕ,Ентони Робинс,790.0,0.0,False,Економија,2025-05-17,0.0
РЕВОЛУЦИЈА ВО РАБОТАТА НА ДАЛЕЧИНА – ДА СЕ УСПЕЕ ОД СЕКАДЕ,Сидал Нили,390.0,0.0,False,Економија,2025-05-17,0.0
СОВЛАДУВАЊЕ НА ОДНОСИ СО ЈАВНОСТА,Антони Дејвис,699.0,0.0,False,Економија,2025-05-17,0.0
СОВРШЕН ЛИДЕР Совршен водич за ослободување на вашиот лидерски потенцијал,Ендру Ли,499.0,0.0,False,Економија,2025-05-17,0.0
СОВРШЕНО CV – СÈ ШТО ВИ Е ПОТРЕБНО ЗА НЕГОВО ИЗГОТВУВАЊЕ,Макс Егерт,499.0,0.0,False,Економија,2025-05-17,0.0
СТРАТЕГИЈА НА ПАЗАРОТ ЗА ЗДРАВСТВЕНА ЗАШТИТА од планирање до акција,Ерик Берковиц,990.0,0.0,False,Економија,2025-05-17,0.0
ТВОИТЕ ПЕТ СЛЕДНИ ПОТЕЗИ,Патрик Бет Дејвид,490.0,0.0,False,Економија,2025-05-17,0.0
ТОЧНИОТ НАСОЧЕН КОН ЦЕЛТА МЕНАЏЕР како менаџерот во последна минута го победил одложувањето,Кен Бланчард,399.0,0.0,False,Економија,2025-05-17,0.0
ТРГОВИЈА – 120 УНИВЕРЗАЛНИ ПРАВИЛА,Цербеер де Мееделшеим,399.0,0.0,False,Економија,2025-05-17,0.0
"ЦЕЛИ како да постигнете сé што посакувате, побрзо отколку што сте замислувале",Брајан Трејси,400.0,0.0,False,Економија,2025-05-17,0.0
ШТО Е МЕНАЏМЕНТ Како функционира менаџментот и зошто е потребен секому,Џоан Магрета,699.0,0.0,False,Економија,2025-05-17,0.0
БУДИМПЕШТАНСКИ ЗАПИСИ,Никола Груевски,590.0,0.0,False,Историја и политика,2025-05-17,0.0
ДОБРО Е ДА СЕ ЗНАЕ!,Никола Груевски,590.0,0.0,False,Историја и политика,2025-05-17,0.0
ЖИТИЕ НА СВЕТИ КЛИМЕНТ,Партениј Зографски,299.0,0.0,False,Историја и политика,2025-05-17,0.0
ЖИТИЈА НА СВЕТИТЕЛИТЕ јануари – јуни,,800.0,0.0,False,Историја и политика,2025-05-17,0.0
ЖИТИЈА НА СВЕТИТЕЛИТЕ јули – декември,,800.0,0.0,False,Историја и политика,2025-05-17,0.0
ИГРАЧИ НА ЖИЦИ огледи о књижевности и националном духу,Владимир Велмар Јанковић,599.0,0.0,False,Историја и политика,2025-05-17,0.0
ИНДИЈА Враќањето на Александар од Индија,Флавиј Аријан,299.0,0.0,False,Историја и политика,2025-05-17,0.0
ИСТОРИЈА НА ОХРИДСКАТА АРХИЕПИСКОПИЈА Том 1,Иван Снегаров,1.0,0.0,False,Историја и политика,2025-05-17,0.0
ИСТОРИЈА НА ОХРИДСКАТА АРХИЕПИСКОПИЈА Том 2,Иван Снегаров,1.0,0.0,False,Историја и политика,2025-05-17,0.0
ЈЕРОСХИМОНАХ ЈОАНИКИЈЕ МОРОЈ,Архимандрит Јоаникије Балан,299.0,0.0,False,Историја и политика,2025-05-17,0.0
КОЈ ВЛАДЕЕ СО СВЕТОТ,Ноам Чомски,360.0,0.0,False,Историја и политика,2025-05-17,0.0
КРАТКА СВЕШТЕНА ИСТОРИЈА на старо и новозаветната Црква,Партениј Зографски,299.0,0.0,False,Историја и политика,2025-05-17,0.0
МИСЛИ ЗА БУГАРСКИОТ ЈАЗИК,Партениј Зографски,199.0,0.0,False,Историја и политика,2025-05-17,0.0
МЛАД МАКЕДОНЕЦ ВО ВОЈСКАТА НА АЛЕКСАНДАР ВЕЛИКИ,,499.0,0.0,False,Историја и политика,2025-05-17,0.0
МОЈАТА БОРБА 2,Адолф Хитлер,400.0,0.0,False,Историја и политика,2025-05-17,0.0
МОЈОТ ТАТКО ПАБЛО ЕСКОБАР,Хуан Пабло Ескобар,450.0,0.0,False,Историја и политика,2025-05-17,0.0
ПРАВОСЛАВНАТА ЦРКВА И СОВРЕМЕНИОТ СВЕТ,Георгиј Капсанис,499.0,0.0,False,Историја и политика,2025-05-17,0.0
РАЗОТКРИВАЊЕ НА МАСОНСКИТЕ ТАЈНИ вистината за братството и за Соломоновиот клуч,РОБЕРТ Л. Д. КУПЕР,350.0,0.0,False,Историја и политика,2025-05-17,0.0
РЕДОТ НА МАСОНИТЕ,АНРИ ТОП НУГЕС,300.0,0.0,False,Историја и политика,2025-05-17,0.0
САПИЕНС,Јувал Харари,500.0,0.0,False,Историја и политика,2025-05-17,0.0
СВЕТСКИ ЗАГОВОР,Никола М. Николов,300.0,0.0,False,Историја и политика,2025-05-17,0.0
СПЕКУЛУМ НА ЛУДАТА ЖЕНА,Татјана Срцева Павловска,599.0,499.0,True,Историја и политика,2025-05-17,17.0
ТАКТИКИ И ИСКУСТВА ВО БИТКИТЕ ВО ДОБАТА НА НАПОЛЕОН,Рори Мјур,500.0,0.0,False,Историја и политика,2025-05-17,0.0
ТЕРОРИЗАМ И ИЛУМИНАТИТЕ три илјадагодишна историја,Дејвид Ливингстон,500.0,0.0,False,Историја и политика,2025-05-17,0.0
УМЕТНОСТА НА СТРАТЕГИЈАТА НА АЛЕКСАНДАР МАКЕДОНСКИ Вечни лекции од најголемиот император во историјата,Парта Босе,699.0,0.0,False,Историја и политика,2025-05-17,0.0
ХОМО ДЕУС кратка историја на иднината,Јувал Харари,500.0,0.0,False,Историја и политика,2025-05-17,0.0
ХРИСТИЈАНСТВОТО ВО МАКЕДОНИЈА Историјата како иконостас,Стефан Санџеакоски,399.0,0.0,False,Историја и политика,2025-05-17,0.0
